Actual operator,Classification using random forest,tree_0,tree_1,tree_2,tree_3,tree_4,tree_5,tree_6,tree_7,tree_8,tree_9,tree_10,tree_11,tree_12,tree_13,tree_14,tree_15,tree_16,tree_17,tree_18,tree_19,tree_20,tree_21,tree_22,tree_23,tree_24,tree_25,tree_26,tree_27,tree_28,tree_29,tree_30,tree_31,tree_32,tree_33,tree_34,tree_35,tree_36,tree_37,tree_38,tree_39,tree_40,tree_41,tree_42,tree_43,tree_44,tree_45,tree_46,tree_47,tree_48,tree_49,tree_50,tree_51,tree_52,tree_53,tree_54,tree_55,tree_56,tree_57,tree_58,tree_59,tree_60,tree_61,tree_62,tree_63,tree_64,tree_65,tree_66,tree_67,tree_68,tree_69,tree_70,tree_71,tree_72,tree_73,tree_74,tree_75,tree_76,tree_77,tree_78,tree_79,tree_80,tree_81,tree_82,tree_83,tree_84,tree_85,tree_86,tree_87,tree_88,tree_89,tree_90,tree_91,tree_92,tree_93,tree_94,tree_95
Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel
Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel
RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,Idea,RJio,Idea,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,Idea,RJio,Idea,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,Idea,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,Idea,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,Idea,RJio,RJio,RJio,RJio,RJio,RJio,RJio
Vodafone,Airtel,Airtel,Airtel,Airtel,RJio,Airtel,RJio,Airtel,Airtel,RJio,Vodafone,Airtel,RJio,RJio,Airtel,Airtel,Airtel,Airtel,RJio,Airtel,RJio,RJio,Vodafone,Vodafone,Vodafone,RJio,Vodafone,RJio,Airtel,Airtel,RJio,Airtel,Airtel,Airtel,Airtel,Airtel,Vodafone,RJio,Airtel,Airtel,RJio,Vodafone,Vodafone,RJio,Airtel,RJio,Vodafone,Airtel,RJio,RJio,Vodafone,Vodafone,RJio,Airtel,Vodafone,RJio,RJio,Airtel,RJio,Airtel,Airtel,Airtel,RJio,Airtel,RJio,Airtel,Airtel,Airtel,Airtel,Vodafone,Airtel,Airtel,RJio,Vodafone,Airtel,Airtel,RJio,Airtel,RJio,RJio,Vodafone,Airtel,Airtel,RJio,RJio,Airtel,RJio,RJio,RJio,Airtel,RJio,RJio,RJio,Airtel,RJio,Airtel,RJio
RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,RJio,Vodafone,Vodafone,Vodafone,RJio,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio
RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,RJio,Vodafone,Vodafone,Vodafone,RJio,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio
RJio,RJio,RJio,RJio,Airtel,Idea,RJio,RJio,Idea,RJio,Airtel,Airtel,RJio,RJio,Idea,Airtel,RJio,Idea,Airtel,Idea,RJio,Airtel,RJio,Airtel,Idea,Airtel,RJio,Airtel,Airtel,Idea,RJio,Idea,RJio,Airtel,Airtel,Idea,RJio,Idea,RJio,RJio,Idea,RJio,Airtel,RJio,Idea,Idea,RJio,RJio,RJio,Idea,RJio,RJio,Airtel,Airtel,Airtel,RJio,Idea,RJio,Idea,RJio,Airtel,Airtel,Idea,Airtel,RJio,Airtel,Airtel,Airtel,Airtel,RJio,Airtel,RJio,RJio,Airtel,RJio,Idea,Airtel,Airtel,RJio,Idea,Idea,RJio,Idea,Idea,RJio,Airtel,Airtel,Idea,Airtel,RJio,Airtel,Idea,Idea,RJio,Airtel,Idea,RJio,RJio
RJio,RJio,Vodafone,Vodafone,RJio,RJio,RJio,RJio,Airtel,RJio,RJio,RJio,Airtel,Vodafone,Airtel,RJio,RJio,RJio,Airtel,Airtel,RJio,RJio,Airtel,Airtel,RJio,Airtel,Vodafone,RJio,Airtel,Airtel,Vodafone,RJio,RJio,RJio,RJio,RJio,Airtel,RJio,RJio,RJio,RJio,Airtel,Airtel,RJio,RJio,RJio,RJio,RJio,Airtel,Airtel,Airtel,Airtel,Airtel,RJio,RJio,Airtel,RJio,RJio,Vodafone,RJio,RJio,RJio,Airtel,Vodafone,RJio,RJio,RJio,Airtel,Airtel,RJio,Airtel,RJio,RJio,RJio,RJio,RJio,RJio,Airtel,Airtel,RJio,RJio,Vodafone,Airtel,RJio,Vodafone,RJio,Vodafone,RJio,RJio,RJio,RJio,RJio,RJio,RJio,Vodafone,Airtel,Airtel,RJio
RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,Airtel,Airtel,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,Airtel,RJio,RJio
RJio,RJio,RJio,RJio,RJio,RJio,Other,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,Other,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,Other,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio
Idea,Idea,Idea,Airtel,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Airtel,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Airtel,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Airtel,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Airtel,Idea,Idea,Idea,RJio,Idea,RJio,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Airtel,Idea,Idea
Airtel,Airtel,RJio,Airtel,Airtel,Airtel,Airtel,Airtel,BSNL,Airtel,RJio,Airtel,Airtel,Airtel,BSNL,Airtel,BSNL,Airtel,Airtel,Airtel,BSNL,Airtel,Airtel,Airtel,Idea,Airtel,Airtel,Airtel,BSNL,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Idea,BSNL,Airtel,BSNL,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,BSNL,Airtel,Airtel,Airtel,Airtel,Airtel,BSNL,Airtel,Airtel,BSNL,Airtel,Airtel,RJio,Airtel,Airtel,Airtel,Airtel,BSNL,Airtel,Idea,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,BSNL,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,BSNL,Airtel,BSNL,Airtel
Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,RJio,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Airtel,Idea,Idea,Idea,Idea,Idea,Idea,Idea
RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,Vodafone,Vodafone,RJio,RJio,Vodafone,RJio,RJio,RJio,Vodafone,Airtel,RJio,Vodafone,Vodafone,Vodafone,RJio,RJio,RJio,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,Vodafone,Vodafone,Vodafone,Vodafone,RJio,RJio,RJio,Vodafone,Vodafone,RJio,Vodafone,RJio,RJio,RJio,Vodafone,Vodafone,RJio,Vodafone,Vodafone,Vodafone,RJio,Vodafone,RJio,Vodafone,Vodafone,RJio,RJio,Vodafone,RJio,Airtel,Airtel,RJio,RJio,RJio,Vodafone,Vodafone,RJio,Vodafone,RJio,RJio,Airtel,RJio,RJio,RJio,Airtel,RJio,RJio,Vodafone,RJio,RJio,Vodafone,Vodafone,RJio,RJio,RJio,Vodafone,RJio,Vodafone,Airtel,Vodafone
Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other
Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel
RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,RJio,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,RJio,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,Vodafone,RJio,RJio,RJio,RJio
Idea,Idea,Idea,Airtel,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Airtel,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Airtel,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Airtel,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Airtel,Idea,Idea,Idea,RJio,Idea,RJio,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Airtel,Idea,Idea
Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,RJio,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,RJio,Airtel,Airtel,Airtel,Airtel,Airtel,Other,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Idea,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Idea,Airtel,Airtel,Other,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,RJio,Airtel,Airtel,RJio,Airtel,RJio,Other,Airtel,Idea,Airtel,Idea,Airtel,Airtel,RJio,RJio,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,BSNL,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel
Idea,Idea,Idea,Idea,Idea,RJio,Airtel,RJio,Idea,Idea,Idea,Idea,Airtel,Airtel,Idea,RJio,Idea,Idea,Idea,Idea,Idea,Airtel,Idea,Airtel,Idea,Idea,RJio,Idea,Idea,Airtel,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,RJio,Idea,RJio,RJio,Idea,RJio,RJio,Idea,RJio,Idea,Idea,RJio,Idea,Idea,Idea,Airtel,Idea,Idea,Idea,Airtel,Idea,Idea,RJio,Idea,Idea,Idea,Idea,RJio,Idea,Airtel,Idea,Idea,RJio,RJio,Idea,Idea,RJio,Idea,Idea,Idea,Idea,Airtel,Idea,Airtel,Idea,Idea,Idea,Idea,Idea,Idea,RJio,RJio,Idea,Idea,Idea,RJio,Airtel,Idea
RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio
Idea,Idea,Idea,Idea,Idea,RJio,Idea,Idea,Idea,Idea,Idea,Idea,Idea,RJio,Idea,Airtel,Idea,Idea,Idea,RJio,Idea,Idea,Idea,RJio,Idea,Idea,RJio,Idea,Idea,Idea,RJio,Idea,Vodafone,Idea,RJio,Idea,Idea,Idea,Idea,Idea,RJio,Idea,Idea,Idea,RJio,Idea,Idea,Idea,Idea,Airtel,Idea,RJio,Idea,Idea,Idea,Other,Idea,Idea,Idea,RJio,RJio,Idea,Idea,Idea,Idea,RJio,Idea,RJio,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Other,Idea,Idea,Idea,Idea,Idea,Idea,RJio,Idea,Idea,Idea,RJio,Airtel,RJio,Idea,Idea,RJio,RJio,Idea,Idea,Idea,RJio
RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio
Idea,Idea,Idea,Airtel,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Airtel,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Airtel,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Airtel,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Airtel,Idea,Idea,Idea,RJio,Idea,RJio,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Idea,Airtel,Idea,Idea
Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Idea,Airtel,Vodafone,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,RJio,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Vodafone,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Idea,Airtel,Airtel,Idea,Airtel,Airtel,Airtel,Airtel
Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel
RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio,RJio
Airtel,Airtel,Airtel,Airtel,RJio,RJio,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,RJio,RJio,RJio,Airtel,RJio,Airtel,Airtel,RJio,Airtel,Airtel,RJio,Airtel,RJio,RJio,Airtel,Airtel,Airtel,Airtel,Airtel,RJio,Airtel,RJio,RJio,Airtel,RJio,Airtel,Airtel,Airtel,Airtel,Airtel,RJio,Airtel,Airtel,RJio,Airtel,RJio,RJio,RJio,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,RJio,RJio,Airtel,Airtel,Airtel,RJio,Airtel,RJio,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,RJio,Airtel,Airtel,Airtel,Airtel,RJio,RJio,Airtel,Airtel,Airtel,RJio,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel
Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,RJio,RJio,Airtel,Airtel,Airtel,Airtel,RJio,Airtel,RJio,Airtel,Airtel,Airtel,Airtel,RJio,Vodafone,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Vodafone,RJio,Airtel,Airtel,Vodafone,RJio,Airtel,Airtel,Airtel,Airtel,Airtel,Vodafone,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Vodafone,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,RJio,Airtel,Airtel,Vodafone,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,RJio,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,RJio
Airtel,Airtel,Other,Other,RJio,Airtel,Other,RJio,Airtel,Airtel,Airtel,Airtel,RJio,Airtel,Other,Airtel,RJio,Airtel,Airtel,Airtel,Other,Other,Airtel,RJio,Other,Airtel,RJio,Airtel,Other,Airtel,Other,Airtel,RJio,Airtel,Airtel,Airtel,RJio,Airtel,Airtel,Other,Airtel,Airtel,RJio,Airtel,Airtel,RJio,Other,Other,Airtel,RJio,Airtel,RJio,RJio,Airtel,RJio,Other,Airtel,Airtel,Other,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Other,Other,Idea,Airtel,RJio,Airtel,Airtel,RJio,Airtel,Airtel,Idea,RJio,Airtel,Other,RJio,RJio,RJio,Other,Airtel,Airtel,Airtel,Other,RJio,RJio,Airtel,RJio,Airtel
Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,RJio,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,RJio,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,Airtel,RJio,Airtel,Airtel,Airtel,Airtel
