Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name
RJio,Indoor,4G,4,Satisfactory,28.449996000000002,77.5853059,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,23.27290931,77.38301299,Madhya Pradesh
Airtel,Indoor,4G,3,Satisfactory,18.94662023,72.82958686,Maharashtra
RJio,Indoor,4G,1,Call Dropped,19.070389199999997,73.0118425,Maharashtra
Airtel,Outdoor,3G,4,Satisfactory,30.798603600000003,76.91565770000001,Haryana
Airtel,Indoor,4G,1,Satisfactory,21.71320751,72.60187235,Gujarat
Vodafone,Indoor,3G,1,Poor Voice Quality,10.916296800000001,78.70933070000001,Tamil Nadu
RJio,Indoor,4G,4,Satisfactory,15.502816099999999,80.0330577,Andhra Pradesh
RJio,Indoor,4G,3,Satisfactory,22.6786704,72.8612816,Gujarat
BSNL,Travelling,4G,3,Poor Voice Quality,26.73976869,88.40288904,West Bengal
Vodafone,Indoor,3G,4,Satisfactory,18.704862300000002,73.7882704,Maharashtra
RJio,Indoor,4G,5,Satisfactory,20.82611605,85.09374885,Odisha
Airtel,Indoor,3G,1,Poor Voice Quality,13.01055221,77.70327313,Karnataka
Airtel,Indoor,4G,3,Satisfactory,18.9548945,72.8236027,Maharashtra
Idea,Indoor,3G,4,Satisfactory,30.225147600000003,75.0187445,Punjab
RJio,Indoor,4G,5,Satisfactory,20.24196073,85.84132120000001,Odisha
Airtel,Indoor,4G,1,Call Dropped,10.81578004,79.84034240000001,Tamil Nadu
RJio,Indoor,4G,4,Satisfactory,20.98050473,75.58162579,Maharashtra
Airtel,Travelling,3G,1,Satisfactory,17.735004,83.309049,Andhra Pradesh
BSNL,Outdoor,4G,4,Satisfactory,12.74639195,77.83950545,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,13.0488501,77.6226058,Karnataka
RJio,Indoor,4G,4,Satisfactory,22.48041782,88.40532339,West Bengal
RJio,Travelling,4G,4,Satisfactory,18.61627603,73.84248762,Maharashtra
Idea,Indoor,4G,5,Satisfactory,18.465929,73.8803594,Maharashtra
RJio,Indoor,4G,4,Satisfactory,15.505285999999998,80.0313463,Andhra Pradesh
Vodafone,Travelling,3G,5,Satisfactory,34.06731765,74.82926703,Kashmir
BSNL,Outdoor,3G,1,Poor Voice Quality,26.90623747,75.75185908,Rajasthan
RJio,Travelling,4G,1,Call Dropped,22.5827308,88.9249959,West Bengal
BSNL,Travelling,3G,5,Satisfactory,9.392259300000001,76.61834765,Kerala
RJio,Indoor,4G,2,Satisfactory,22.6786704,72.8612816,Gujarat
RJio,Travelling,4G,2,Satisfactory,20.9452908,72.9362752,Gujarat
RJio,Indoor,4G,4,Satisfactory,28.5288,77.399925,Uttar Pradesh
Vodafone,Indoor,3G,1,Call Dropped,25.7555607,71.40925618,Rajasthan
Vodafone,Indoor,4G,4,Satisfactory,12.330581500000001,76.62436393,Karnataka
Vodafone,Indoor,3G,3,Satisfactory,23.80754167,87.80601833,West Bengal
RJio,Indoor,4G,2,Call Dropped,21.3674353,78.90856190000001,Maharashtra
Vodafone,Indoor,3G,5,Satisfactory,28.68441082,77.19259989,NCT
Idea,Indoor,3G,4,Satisfactory,18.66880508,73.79697452,Maharashtra
Vodafone,Outdoor,4G,5,Satisfactory,32.2740643,75.6509485,Punjab
Idea,Indoor,2G,3,Poor Voice Quality,23.73827333,86.343975,Jharkhand
RJio,Indoor,4G,5,Satisfactory,20.2416997,85.84135479999999,Odisha
Vodafone,Travelling,3G,4,Satisfactory,26.2522369,74.4711479,Rajasthan
BSNL,Travelling,3G,4,Satisfactory,10.9099423,77.98405617,Tamil Nadu
RJio,Indoor,4G,3,Satisfactory,17.45426,78.38725500000001,Telangana
RJio,Outdoor,4G,4,Satisfactory,23.00117493,72.58828857,Gujarat
RJio,Indoor,4G,4,Satisfactory,13.05337047,80.15470089,Tamil Nadu
Vodafone,Outdoor,3G,5,Satisfactory,10.8350724,78.6957747,Tamil Nadu
Airtel,Indoor,4G,4,Satisfactory,12.99237816,77.59465777,Karnataka
RJio,Indoor,4G,5,Satisfactory,20.28688137,85.86572340000001,Odisha
Airtel,Indoor,2G,5,Satisfactory,28.580449100000003,77.311204,Uttar Pradesh
RJio,Travelling,4G,5,Satisfactory,12.99630667,80.26839,Tamil Nadu
Airtel,Indoor,4G,5,Satisfactory,12.879412400000001,77.7346569,Karnataka
Airtel,Outdoor,3G,4,Satisfactory,13.05640082,80.24902306,Tamil Nadu
BSNL,Outdoor,3G,4,Satisfactory,16.83929,74.59159833,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,26.77701484,79.02836613,Uttar Pradesh
RJio,Outdoor,4G,5,Satisfactory,12.94268794,77.57270051,Karnataka
Airtel,Indoor,4G,5,Satisfactory,12.87920612,77.72454507,Karnataka
RJio,Indoor,4G,4,Satisfactory,22.480333399999996,88.40418259999998,West Bengal
Airtel,Outdoor,4G,1,Poor Voice Quality,13.08400422,77.63428485,Karnataka
RJio,Indoor,4G,4,Satisfactory,28.528881,77.39993940000001,Uttar Pradesh
Idea,Indoor,4G,5,Satisfactory,18.51533938,73.68415552,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,12.878959599999998,77.6113103,Karnataka
BSNL,Indoor,2G,2,Satisfactory,11.76277931,76.00299999,Kerala
RJio,Outdoor,4G,5,Satisfactory,26.10909856,91.6166753,Assam
Airtel,Indoor,3G,4,Satisfactory,13.63201166,79.42738839,Andhra Pradesh
RJio,Indoor,4G,4,Satisfactory,19.97201179,79.30991497,Maharashtra
Idea,Outdoor,3G,4,Satisfactory,21.170757199999997,72.8248588,Gujarat
BSNL,Travelling,4G,5,Satisfactory,22.5695079,88.42145500000001,West Bengal
BSNL,Travelling,3G,2,Satisfactory,12.89982662,77.71147744,Karnataka
RJio,Indoor,4G,1,Poor Voice Quality,28.63059667,77.28026833,NCT
Idea,Outdoor,2G,4,Satisfactory,18.4841861,73.8141377,Maharashtra
Airtel,Indoor,3G,4,Satisfactory,28.638290899999998,77.02637059999999,NCT
RJio,Indoor,4G,4,Satisfactory,22.307622100000003,70.8024252,Gujarat
BSNL,Indoor,2G,1,Call Dropped,9.4285153,77.5274083,Tamil Nadu
Airtel,Indoor,3G,1,Poor Voice Quality,17.5696483,78.3845978,Telangana
RJio,Travelling,4G,5,Satisfactory,11.920263,79.6108747,Tamil Nadu
Airtel,Travelling,3G,3,Poor Voice Quality,21.71208087,72.81283051,Gujarat
Airtel,Indoor,4G,1,Call Dropped,22.6767722,74.94807109,Madhya Pradesh
Airtel,Outdoor,4G,5,Satisfactory,22.226169100000003,84.81498866,Odisha
RJio,Indoor,4G,5,Satisfactory,26.570908799999998,89.0357483,West Bengal
Airtel,Indoor,4G,4,Satisfactory,19.02711942,72.85084927,Maharashtra
RJio,Outdoor,4G,1,Satisfactory,26.71293939,88.42481590000001,West Bengal
RJio,Outdoor,4G,4,Satisfactory,24.76558663,72.21316977,Rajasthan
RJio,Indoor,4G,4,Satisfactory,28.52895667,77.399855,Uttar Pradesh
RJio,Travelling,4G,1,Poor Voice Quality,20.26949626,85.85081683,Odisha
BSNL,Indoor,3G,3,Call Dropped,22.567535,88.41578179999999,West Bengal
RJio,Indoor,4G,4,Satisfactory,28.94272077,77.71918777,Uttar Pradesh
Vodafone,Outdoor,3G,4,Satisfactory,22.8296735,70.86174751,Gujarat
Airtel,Indoor,4G,1,Poor Voice Quality,13.0105196,77.703226,Karnataka
Airtel,Indoor,4G,4,Satisfactory,28.50875651,77.08342493,Haryana
RJio,Indoor,4G,1,Satisfactory,28.6287593,77.44026020000001,Uttar Pradesh
Idea,Travelling,4G,5,Satisfactory,17.38494083,78.47670464,Telangana
BSNL,Indoor,3G,3,Satisfactory,13.02189546,77.60530696,Karnataka
Vodafone,Outdoor,4G,4,Satisfactory,19.087016000000002,72.85565629999999,Maharashtra
Airtel,Outdoor,3G,3,Poor Voice Quality,26.9559652,80.93060140000001,Uttar Pradesh
RJio,Travelling,4G,3,Satisfactory,9.086985,77.3653315,Tamil Nadu
RJio,Indoor,4G,1,Call Dropped,19.06578667,72.99629667,Maharashtra
RJio,Indoor,4G,3,Satisfactory,19.04389802,72.86408378,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,20.27161884,85.79535318,Odisha
RJio,Indoor,4G,4,Satisfactory,18.5019957,73.874538,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,12.95659044,80.24023761,Tamil Nadu
Airtel,Outdoor,4G,1,Poor Voice Quality,21.73376633,73.02728364,Gujarat
Airtel,Indoor,3G,4,Satisfactory,26.87729406,75.77850386,Rajasthan
Airtel,Travelling,3G,3,Poor Voice Quality,17.3521508,78.4745085,Telangana
Vodafone,Indoor,4G,4,Satisfactory,19.18631821,72.97491299,Maharashtra
RJio,Indoor,4G,1,Poor Voice Quality,19.04930728,72.86518364,Maharashtra
RJio,Indoor,4G,5,Satisfactory,22.47434271,88.39324845,West Bengal
RJio,Indoor,4G,5,Satisfactory,11.36562472,77.74866141,Tamil Nadu
Airtel,Indoor,4G,4,Satisfactory,19.116541199999997,73.0047483,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,23.22759023,77.43088981,Madhya Pradesh
Airtel,Outdoor,4G,1,Satisfactory,27.6121167,78.1708218,Uttar Pradesh
RJio,Indoor,4G,2,Satisfactory,23.257667899999998,77.39729009999999,Madhya Pradesh
RJio,Indoor,4G,4,Satisfactory,15.5048911,80.03138390000001,Andhra Pradesh
Vodafone,Indoor,3G,5,Satisfactory,20.63726087,74.45164782,Maharashtra
Airtel,Outdoor,3G,3,Poor Voice Quality,17.32172811,78.54958417,Telangana
RJio,Outdoor,4G,1,Call Dropped,22.46828,88.09964833,West Bengal
Airtel,Indoor,3G,4,Satisfactory,28.50844727,77.08358444,Haryana
RJio,Outdoor,4G,5,Satisfactory,20.1644848,85.70290909999999,Odisha
BSNL,Indoor,3G,2,Satisfactory,23.175573,77.46759300000001,Madhya Pradesh
Airtel,Outdoor,4G,4,Satisfactory,23.26529853,77.42540411,Madhya Pradesh
Airtel,Outdoor,3G,4,Satisfactory,23.232513,77.4365804,Madhya Pradesh
RComm,Indoor,2G,1,Poor Voice Quality,19.19769168,72.79733169,Maharashtra
Airtel,Indoor,4G,4,Satisfactory,13.03118561,80.23294806,Tamil Nadu
Vodafone,Travelling,3G,5,Satisfactory,28.57538103,77.16543853,NCT
BSNL,Outdoor,4G,5,Satisfactory,23.20111667,80.02486873,Madhya Pradesh
Vodafone,Indoor,3G,4,Satisfactory,18.5514338,73.7913525,Maharashtra
RJio,Indoor,4G,5,Satisfactory,22.62069419,88.28356261,West Bengal
Vodafone,Indoor,4G,5,Satisfactory,28.627528100000003,77.43571920000001,Uttar Pradesh
RJio,Indoor,4G,5,Satisfactory,20.24487661,85.83983173,Odisha
RJio,Indoor,4G,4,Satisfactory,23.00133,72.58820809999999,Gujarat
Airtel,Outdoor,3G,4,Satisfactory,19.22870062,72.85650908,Maharashtra
Vodafone,Travelling,4G,5,Satisfactory,28.54215833,77.34096,Uttar Pradesh
RJio,Indoor,4G,5,Satisfactory,19.2026812,72.97802483,Maharashtra
RJio,Indoor,4G,3,Poor Voice Quality,18.4874435,74.13056962,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,11.94552764,79.49069973,Tamil Nadu
Airtel,Indoor,3G,1,Poor Voice Quality,26.27242866,72.99683011,Rajasthan
Airtel,Indoor,3G,4,Satisfactory,10.01892233,76.34317798,Kerala
RJio,Indoor,4G,4,Satisfactory,12.991107199999998,77.5494844,Karnataka
RJio,Outdoor,4G,4,Satisfactory,20.669369,75.34970833,Maharashtra
Airtel,Indoor,4G,4,Satisfactory,28.50865519,77.08347205,Haryana
RJio,Indoor,4G,4,Satisfactory,18.12200333,83.41730167,Andhra Pradesh
RJio,Indoor,4G,5,Satisfactory,20.30957712,85.81943791,Odisha
BSNL,Indoor,3G,5,Satisfactory,24.73334699,92.78797187,Assam
Airtel,Indoor,3G,4,Satisfactory,17.40114416,78.54298555,Telangana
BSNL,Indoor,2G,5,Satisfactory,24.73329379,92.78794332,Assam
Airtel,Outdoor,3G,4,Satisfactory,22.27959811,73.1497069,Gujarat
RJio,Travelling,4G,5,Satisfactory,19.07244163,72.87138076,Maharashtra
Airtel,Travelling,4G,5,Satisfactory,28.6460652,77.23343659999999,NCT
RJio,Indoor,4G,4,Satisfactory,23.27281199,77.38290172,Madhya Pradesh
RJio,Indoor,4G,3,Satisfactory,13.04217,80.19122333,Tamil Nadu
Vodafone,Indoor,2G,1,Poor Voice Quality,28.4598457,77.0418647,Haryana
Airtel,Indoor,4G,5,Satisfactory,11.15514722,77.30449154,Tamil Nadu
RJio,Travelling,4G,5,Satisfactory,19.14031417,72.94778019,Maharashtra
Airtel,Outdoor,3G,1,Call Dropped,28.732495,77.79723359999998,Uttar Pradesh
Vodafone,Indoor,4G,1,Poor Voice Quality,24.6214189,88.02661305,West Bengal
RJio,Indoor,4G,4,Satisfactory,19.841845000000003,75.2286699,Maharashtra
BSNL,Indoor,2G,4,Satisfactory,9.4226931,77.5071512,Tamil Nadu
Airtel,Indoor,3G,1,Call Dropped,23.640892,85.3656517,Jharkhand
RJio,Indoor,4G,1,Satisfactory,17.51498938,78.50941426,Telangana
Vodafone,Indoor,4G,5,Satisfactory,12.93155604,79.89747898,Tamil Nadu
Vodafone,Outdoor,3G,1,Call Dropped,10.96545743,78.7771298,Tamil Nadu
RJio,Outdoor,4G,5,Satisfactory,26.121379,85.37869090000001,Bihar
RJio,Outdoor,4G,5,Satisfactory,25.60006976,85.15486533,Bihar
RJio,Indoor,4G,4,Satisfactory,23.36724883,85.32405137,Jharkhand
Vodafone,Travelling,4G,5,Satisfactory,28.717863899999998,77.0656205,NCT
RJio,Indoor,4G,5,Satisfactory,20.82643341,85.09368621,Odisha
Airtel,Indoor,4G,2,Satisfactory,21.08281586,81.02520605,Chhattisgarh
Vodafone,Indoor,3G,5,Satisfactory,32.2645896,75.66112009999999,Punjab
RJio,Outdoor,4G,4,Satisfactory,18.12202667,83.41725500000001,Andhra Pradesh
RJio,Indoor,4G,5,Satisfactory,18.54750759,73.94253037,Maharashtra
RJio,Indoor,4G,5,Satisfactory,20.2444047,85.8349028,Odisha
Airtel,Outdoor,4G,4,Satisfactory,11.202421000000001,77.2318569,Tamil Nadu
RJio,Travelling,4G,5,Satisfactory,21.17183347,79.10044985,Maharashtra
Idea,Outdoor,3G,5,Satisfactory,17.38515582,78.47660251,Telangana
Idea,Outdoor,4G,1,Satisfactory,23.24015663,77.39911490000001,Madhya Pradesh
RJio,Indoor,4G,5,Satisfactory,22.62141461,88.28311167,West Bengal
RJio,Indoor,4G,5,Satisfactory,21.3473568,83.6017084,Odisha
Airtel,Indoor,4G,5,Satisfactory,30.37785463,76.77591876,Haryana
RJio,Indoor,4G,2,Poor Voice Quality,28.5209489,77.08107240000001,Haryana
Airtel,Indoor,3G,4,Satisfactory,28.50835693,77.08347032,Haryana
Idea,Indoor,4G,3,Poor Voice Quality,23.7452635,86.3348208,Jharkhand
Vodafone,Outdoor,3G,4,Satisfactory,22.8207932,70.86189949999999,Gujarat
RJio,Indoor,4G,2,Call Dropped,21.9561,78.92215920000001,Madhya Pradesh
BSNL,Travelling,4G,4,Satisfactory,22.60152063,88.42848423,West Bengal
Airtel,Indoor,3G,3,Poor Voice Quality,25.6030738,85.1490157,Bihar
RJio,Indoor,4G,4,Satisfactory,18.5947682,73.7079764,Maharashtra
RJio,Indoor,4G,1,Call Dropped,0.0,0.0,NA
Vodafone,Outdoor,3G,1,Call Dropped,19.12665558,72.82740291,Maharashtra
Airtel,Indoor,3G,4,Satisfactory,18.915955800000003,72.81796700000001,Maharashtra
Idea,Outdoor,4G,5,Satisfactory,17.38495586,78.47679146,Telangana
RJio,Indoor,4G,4,Satisfactory,28.598793800000003,77.4012691,Uttar Pradesh
RJio,Indoor,4G,5,Satisfactory,25.62602732,85.09426640000001,Bihar
Airtel,Outdoor,4G,4,Satisfactory,23.23210309,77.43644259,Madhya Pradesh
RJio,Travelling,4G,4,Satisfactory,22.480741100000003,88.4050199,West Bengal
BSNL,Indoor,3G,1,Poor Voice Quality,23.027946300000004,72.5943709,Gujarat
Vodafone,Outdoor,3G,1,Call Dropped,10.95602528,78.8131316,Tamil Nadu
Airtel,Travelling,4G,4,Satisfactory,25.47867766,73.84313919,Rajasthan
Airtel,Indoor,4G,4,Satisfactory,13.06363071,80.22145329,Tamil Nadu
BSNL,Indoor,3G,4,Satisfactory,26.19197371,78.15813792,Madhya Pradesh
RJio,Indoor,4G,5,Satisfactory,22.54849086,88.28518708,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.476974399999996,88.3665328,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.57469833,88.35169333,West Bengal
RJio,Outdoor,4G,1,Call Dropped,22.55271833,88.125185,West Bengal
RJio,Indoor,4G,2,Satisfactory,28.834271,77.5712993,Uttar Pradesh
RJio,Outdoor,4G,1,Poor Voice Quality,22.552385,88.12517667,West Bengal
RJio,Indoor,4G,1,Poor Voice Quality,28.52117072,77.08073268,Haryana
RJio,Outdoor,4G,5,Satisfactory,13.05355736,80.15964388,Tamil Nadu
Airtel,Travelling,4G,2,Satisfactory,28.5661685,77.2826067,Uttar Pradesh
BSNL,Indoor,3G,4,Satisfactory,16.8394199,74.5884613,Maharashtra
Airtel,Indoor,3G,4,Satisfactory,28.637944300000004,77.0266855,NCT
RJio,Indoor,4G,1,Call Dropped,28.52869833,77.39934333,Uttar Pradesh
RJio,Indoor,4G,5,Satisfactory,13.0434198,77.6111882,Karnataka
RJio,Indoor,4G,2,Poor Voice Quality,28.52102108,77.08105291,Haryana
Airtel,Indoor,3G,4,Satisfactory,28.5085881,77.083353,Haryana
Vodafone,Indoor,4G,3,Poor Voice Quality,12.93626208,77.58692972,Karnataka
Idea,Indoor,3G,4,Satisfactory,18.65380533,73.82398133,Maharashtra
Idea,Indoor,4G,4,Satisfactory,19.41879937,72.801952,Maharashtra
Vodafone,Travelling,2G,4,Satisfactory,24.14899065,88.26746821,West Bengal
RJio,Indoor,4G,4,Satisfactory,23.2727905,77.3827431,Madhya Pradesh
Idea,Indoor,4G,1,Satisfactory,23.23760899,77.4011921,Madhya Pradesh
Vodafone,Indoor,3G,2,Satisfactory,21.159366100000003,79.08515890000001,Maharashtra
RJio,Indoor,4G,4,Satisfactory,28.52879333,77.40000333,Uttar Pradesh
Airtel,Outdoor,3G,3,Satisfactory,17.41658333,78.59068136,Telangana
RJio,Outdoor,4G,5,Satisfactory,25.4394026,81.8393032,Uttar Pradesh
Idea,Indoor,4G,4,Satisfactory,30.21746487,74.97185385,Punjab
Airtel,Travelling,4G,5,Satisfactory,28.55973637,77.13354844,NCT
Airtel,Indoor,4G,2,Poor Voice Quality,18.9381745,72.8363187,Maharashtra
BSNL,Outdoor,3G,4,Satisfactory,9.89632949,76.39174209,Kerala
RJio,Outdoor,4G,5,Satisfactory,25.45563176,81.8704356,Uttar Pradesh
RJio,Travelling,4G,5,Satisfactory,28.629094800000004,77.32147509,Uttar Pradesh
BSNL,Indoor,2G,2,Satisfactory,11.75939187,76.00638576,Kerala
Airtel,Indoor,3G,1,Poor Voice Quality,13.0105543,77.70295390000001,Karnataka
Idea,Indoor,3G,5,Satisfactory,22.6959263,73.11914870000001,Gujarat
Airtel,Indoor,4G,5,Satisfactory,21.15672303,79.08213899,Maharashtra
Vodafone,Outdoor,3G,1,Call Dropped,25.3757088,82.9167068,Uttar Pradesh
RJio,Travelling,4G,1,Call Dropped,23.31631229,88.70788469,West Bengal
RJio,Indoor,4G,4,Satisfactory,15.4958185,80.05162209999999,Andhra Pradesh
Idea,Indoor,4G,3,Satisfactory,15.57919952,73.79783077,Goa
Vodafone,Indoor,4G,4,Satisfactory,12.3102027,76.64850009999999,Karnataka
Airtel,Indoor,4G,1,Call Dropped,16.9679,82.23090333,Andhra Pradesh
RJio,Indoor,4G,1,Poor Voice Quality,28.58635243,76.94490686,Haryana
RJio,Indoor,4G,1,Call Dropped,19.069892000000003,73.0120782,Maharashtra
Idea,Outdoor,3G,1,Call Dropped,19.62047787,74.64905086,Maharashtra
Idea,Outdoor,4G,5,Satisfactory,17.3990549,78.48602740000001,Telangana
BSNL,Outdoor,3G,5,Satisfactory,9.4120468,76.6210603,Kerala
RJio,Outdoor,4G,4,Satisfactory,19.54204637,74.20300306,Maharashtra
RJio,Indoor,4G,5,Satisfactory,17.4238937,78.3331568,Telangana
RJio,Outdoor,4G,4,Satisfactory,20.97984393,75.58037278,Maharashtra
RJio,Indoor,4G,1,Call Dropped,18.941752100000002,72.8341449,Maharashtra
BSNL,Indoor,3G,3,Poor Voice Quality,13.055829899999999,77.5529735,Karnataka
BSNL,Indoor,3G,3,Satisfactory,18.28853333,83.854385,Andhra Pradesh
Idea,Indoor,4G,4,Satisfactory,19.41844159,72.81881193,Maharashtra
RJio,Indoor,4G,5,Satisfactory,28.4874044,77.0760531,Haryana
Idea,Outdoor,3G,1,Satisfactory,23.0249203,72.5867499,Gujarat
Idea,Indoor,3G,5,Satisfactory,21.1418358,79.1065776,Maharashtra
Vodafone,Outdoor,3G,1,Poor Voice Quality,23.837056699999998,73.00518829999999,Gujarat
Vodafone,Indoor,3G,4,Satisfactory,8.4856535,76.9703306,Kerala
RJio,Indoor,4G,3,Satisfactory,13.0296567,80.2629265,Tamil Nadu
