Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name
Idea,Indoor,4G,4,Satisfactory,19.101211883,72.872613785,Maharashtra
Vodafone,Outdoor,4G,1,Poor Voice Quality,22.0471862,88.10433433,West Bengal
RJio,Indoor,4G,3,Poor Voice Quality,25.5929803,85.1397347,Bihar
RJio,Indoor,4G,4,Satisfactory,18.7281025,73.685811,Maharashtra
Idea,Indoor,Unknown,4,Satisfactory,-1,-1,N/A-1
RJio,Indoor,4G,1,Poor Voice Quality,23.2400807,87.0750696,West Bengal
Airtel,Indoor,Unknown,1,Poor Voice Quality,28.497526813,77.288618619,Haryana
Airtel,Indoor,3G,3,Poor Voice Quality,13.062445410,80.263374746,Tamil Nadu
Vodafone,Outdoor,4G,3,Satisfactory,-1,-1,N/A-1
Vodafone,Indoor,4G,4,Satisfactory,-1,-1,N/A-1
RJio,Indoor,4G,5,Satisfactory,19.32213465,84.79458745,Odisha
BSNL,Outdoor,3G,4,Satisfactory,18.48973432,73.84858877,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,-1,-1,N/A-1
Idea,Indoor,4G,4,Satisfactory,-1,-1,N/A-1
RJio,Travelling,4G,5,Satisfactory,25.96097116,79.18546336,Uttar Pradesh
RJio,Indoor,4G,1,Poor Voice Quality,27.195900367,77.963828335,Uttar Pradesh
RJio,Indoor,4G,2,Call Dropped,22.247490833,84.849337219,Odisha
RJio,Outdoor,4G,3,Poor Voice Quality,-1,-1,N/A-1
Vodafone,Indoor,3G,4,Satisfactory,22.6356984,88.4401907,West Bengal
Airtel,Outdoor,4G,5,Satisfactory,12.9179568,80.1284577,Tamil Nadu
Vodafone,Indoor,4G,5,Satisfactory,26.896508333,75.738706667,Rajasthan
RJio,Indoor,4G,4,Satisfactory,18.9839685,72.8392757,Maharashtra
RJio,Travelling,4G,2,Poor Voice Quality,17.3321909,78.5276628,Telangana
RJio,Travelling,4G,3,Poor Voice Quality,17.3321909,78.5276628,Telangana
RJio,Travelling,4G,2,Poor Voice Quality,17.3321909,78.5276628,Telangana
RJio,Travelling,4G,5,Satisfactory,10.03792062,77.16250774,Kerala
RJio,Indoor,Unknown,5,Satisfactory,18.9841398,72.838987,Maharashtra
Idea,Outdoor,3G,4,Satisfactory,17.3540844,78.4186158,Telangana
BSNL,Travelling,Unknown,5,Satisfactory,11.7558192,76.0072211,Kerala
BSNL,Travelling,Unknown,5,Satisfactory,11.7174287,76.1601142,Kerala
BSNL,Travelling,Unknown,5,Satisfactory,11.6627469,76.2519931,Kerala
BSNL,Travelling,Unknown,5,Satisfactory,11.6610015,76.2504595,Kerala
BSNL,Travelling,Unknown,5,Satisfactory,11.7047463,76.1813277,Kerala
BSNL,Travelling,Unknown,5,Satisfactory,11.7047463,76.1813277,Kerala
BSNL,Travelling,Unknown,5,Satisfactory,11.6632502,76.2520455,Kerala
BSNL,Travelling,4G,5,Satisfactory,11.6630294,76.2521388,Kerala
BSNL,Travelling,Unknown,5,Satisfactory,11.6771436,75.6441723,Kerala
Idea,Indoor,Unknown,5,Satisfactory,29.5143572,76.9083239,Haryana
Idea,Indoor,2G,5,Satisfactory,29.5143839,76.9082861,Haryana
Idea,Indoor,2G,5,Satisfactory,29.6981269,77.0303492,Haryana
Vodafone,Indoor,Unknown,5,Satisfactory,29.5142682,76.9082689,Haryana
Vodafone,Indoor,Unknown,5,Satisfactory,28.62929665,77.44126957,Uttar Pradesh
Vodafone,Indoor,4G,5,Satisfactory,28.6190285,77.4253112,Uttar Pradesh
RJio,Indoor,4G,1,Poor Voice Quality,23.2400807,87.0750696,West Bengal
Vodafone,Indoor,3G,1,Call Dropped,23.5565118,72.617512,Gujarat
RJio,Indoor,4G,5,Satisfactory,18.9839837,72.8392945,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,12.9238978,77.647457,Karnataka
Airtel,Outdoor,4G,5,Satisfactory,12.91912029,80.12790141,Tamil Nadu
RJio,Indoor,4G,1,Poor Voice Quality,27.195900367,77.963828335,Uttar Pradesh
RJio,Indoor,4G,1,Poor Voice Quality,27.195900367,77.963828335,Uttar Pradesh
BSNL,Indoor,Unknown,1,Call Dropped,24.4117447,75.8290503,Madhya Pradesh
BSNL,Outdoor,2G,5,Satisfactory,24.40429448,75.8241444,Madhya Pradesh
BSNL,Indoor,3G,4,Satisfactory,24.4117447,75.8290503,Madhya Pradesh
RJio,Indoor,4G,5,Satisfactory,29.67276807,77.00750128,Haryana
Airtel,Indoor,3G,5,Satisfactory,10.58327144,77.26369358,Tamil Nadu
BSNL,Travelling,Unknown,5,Satisfactory,11.6771436,75.6441723,Kerala
RJio,Indoor,4G,4,Satisfactory,25.96084676,79.18558376,Uttar Pradesh
RJio,Indoor,4G,3,Poor Voice Quality,13.0616093,77.4970999,Karnataka
Airtel,Indoor,4G,1,Poor Voice Quality,12.93197146,77.60737811,Karnataka
Airtel,Indoor,4G,1,Call Dropped,12.93197146,77.60737811,Karnataka
Airtel,Travelling,3G,5,Satisfactory,22.7834982,86.1679586,Jharkhand
Vodafone,Indoor,Unknown,4,Satisfactory,-1,-1,N/A-1
Vodafone,Indoor,Unknown,4,Satisfactory,-1,-1,N/A-1
Vodafone,Indoor,Unknown,4,Satisfactory,-1,-1,N/A-1
RJio,Indoor,4G,4,Satisfactory,-1,-1,N/A-1
Airtel,Travelling,Unknown,4,Satisfactory,22.45897473,87.94965075,West Bengal
Vodafone,Outdoor,Unknown,4,Satisfactory,15.3896097,77.2243907,Andhra Pradesh
Idea,Indoor,3G,4,Satisfactory,19.895693106,73.822442190,Maharashtra
Vodafone,Indoor,3G,3,Satisfactory,21.190157963,72.786989257,Gujarat
Airtel,Indoor,4G,1,Call Dropped,28.715450638,77.171632145,NCT
Airtel,Outdoor,4G,5,Satisfactory,12.890316136,80.083973699,Tamil Nadu
Idea,Indoor,4G,4,Satisfactory,13.0124891,77.6929701,Karnataka
RJio,Indoor,4G,5,Satisfactory,-1,-1,N/A-1
BSNL,Indoor,Unknown,1,Poor Voice Quality,12.90312483,77.51786597,Karnataka
Airtel,Travelling,3G,5,Satisfactory,22.7835135,86.1679554,Jharkhand
RJio,Indoor,4G,2,Poor Voice Quality,-1,-1,N/A-1
Airtel,Indoor,3G,1,Call Dropped,27.80301419,78.63810993,Uttar Pradesh
BSNL,Indoor,Unknown,1,Poor Voice Quality,12.90312483,77.51786597,Karnataka
Airtel,Travelling,4G,5,Satisfactory,12.890316136,80.083973699,Tamil Nadu
Airtel,Outdoor,3G,4,Satisfactory,-1,-1,N/A-1
Airtel,Travelling,4G,5,Satisfactory,18.6388701,73.8045411,Maharashtra
Airtel,Travelling,4G,4,Satisfactory,18.7798575,73.77543344,Maharashtra
Airtel,Indoor,4G,1,Call Dropped,18.6318186,73.8093031,Maharashtra
Airtel,Travelling,Unknown,1,Call Dropped,18.5518581,73.89632518,Maharashtra
Airtel,Outdoor,4G,5,Satisfactory,12.890316136,80.083973699,Tamil Nadu
BSNL,Indoor,Unknown,1,Poor Voice Quality,25.589045,85.150966667,Bihar
RJio,Indoor,4G,2,Poor Voice Quality,-1,-1,N/A-1
RJio,Indoor,4G,1,Poor Voice Quality,13.0615903,77.497024,Karnataka
RJio,Indoor,4G,2,Poor Voice Quality,-1,-1,N/A-1
RJio,Indoor,4G,2,Poor Voice Quality,-1,-1,N/A-1
BSNL,Indoor,3G,5,Satisfactory,-1,-1,N/A-1
RJio,Indoor,4G,1,Poor Voice Quality,13.0616131,77.4971028,Karnataka
Idea,Outdoor,Unknown,4,Satisfactory,22.27575829,70.85834127,Gujarat
RJio,Outdoor,4G,1,Call Dropped,27.195900367,77.963828335,Uttar Pradesh
RJio,Outdoor,4G,1,Call Dropped,27.195900367,77.963828335,Uttar Pradesh
RJio,Outdoor,4G,1,Call Dropped,27.195900367,77.963828335,Uttar Pradesh
Idea,Outdoor,Unknown,1,Call Dropped,27.195900367,77.963828335,Uttar Pradesh
RJio,Outdoor,4G,1,Poor Voice Quality,27.195900367,77.963828335,Uttar Pradesh
RJio,Outdoor,4G,1,Call Dropped,27.195900367,77.963828335,Uttar Pradesh
RJio,Outdoor,4G,1,Call Dropped,27.195900367,77.963828335,Uttar Pradesh
RJio,Outdoor,4G,3,Satisfactory,27.195900367,77.963828335,Uttar Pradesh
RJio,Outdoor,4G,1,Call Dropped,27.195900367,77.963828335,Uttar Pradesh
Idea,Outdoor,Unknown,1,Call Dropped,27.195900367,77.963828335,Uttar Pradesh
Idea,Outdoor,Unknown,1,Call Dropped,27.195900367,77.963828335,Uttar Pradesh
Vodafone,Indoor,3G,1,Poor Voice Quality,28.46482083,77.29631496,Haryana
RJio,Outdoor,4G,2,Poor Voice Quality,27.195900367,77.963828335,Uttar Pradesh
RJio,Indoor,4G,3,Satisfactory,27.195900367,77.963828335,Uttar Pradesh
BSNL,Indoor,Unknown,5,Satisfactory,17.4119716,78.5657664,Telangana
RJio,Indoor,4G,1,Call Dropped,27.195900367,77.963828335,Uttar Pradesh
RJio,Indoor,4G,3,Satisfactory,27.195900367,77.963828335,Uttar Pradesh
Idea,Indoor,4G,4,Satisfactory,13.0126632,77.6928656,Karnataka
Idea,Travelling,Unknown,1,Call Dropped,13.0126632,77.6928656,Karnataka
Vodafone,Indoor,3G,1,Poor Voice Quality,23.5542178,72.6201459,Gujarat
Vodafone,Indoor,4G,5,Satisfactory,22.45601208,88.37047534,West Bengal
Airtel,Indoor,Unknown,5,Satisfactory,-1,-1,N/A-1
RJio,Outdoor,4G,4,Satisfactory,13.0007676,77.6767702,Karnataka
RJio,Indoor,4G,5,Satisfactory,-1,-1,N/A-1
Airtel,Indoor,4G,5,Satisfactory,12.2662606,76.6027151,Karnataka
RJio,Indoor,4G,1,Poor Voice Quality,29.67286512,77.00749721,Haryana
RJio,Indoor,4G,2,Call Dropped,9.1639123,76.76953087,Kerala
Vodafone,Indoor,3G,4,Satisfactory,22.6357089,88.4401991,West Bengal
Idea,Indoor,3G,4,Satisfactory,17.4527083,78.50166,Telangana
Vodafone,Indoor,3G,4,Satisfactory,22.6357089,88.4401991,West Bengal
Idea,Indoor,Unknown,4,Satisfactory,-1,-1,N/A-1
Airtel,Indoor,Unknown,3,Satisfactory,22.63242013,88.37315648,West Bengal
RJio,Indoor,4G,5,Satisfactory,22.2871531,87.9180048,West Bengal
Vodafone,Indoor,3G,1,Call Dropped,23.554168660,72.620049769,Gujarat
RJio,Indoor,4G,2,Call Dropped,25.3812523,84.4673063,Bihar
Airtel,Indoor,3G,5,Satisfactory,18.6029825,73.7608402,Maharashtra
Vodafone,Indoor,3G,4,Satisfactory,-1,-1,N/A-1
Airtel,Travelling,4G,1,Call Dropped,12.6926814,79.98124085,Tamil Nadu
Idea,Indoor,4G,4,Satisfactory,18.50733331,73.87878017,Maharashtra
Idea,Indoor,Unknown,4,Satisfactory,18.50733331,73.87878017,Maharashtra
Idea,Indoor,4G,1,Call Dropped,18.49267052,73.8491316,Maharashtra
Idea,Indoor,4G,4,Satisfactory,-1,-1,N/A-1
Airtel,Travelling,4G,1,Call Dropped,12.6583768,79.9998147,Tamil Nadu
RJio,Outdoor,4G,5,Satisfactory,22.491959995,88.386209635,West Bengal
RJio,Indoor,4G,5,Satisfactory,29.67283833,77.00743687,Haryana
BSNL,Indoor,Unknown,5,Satisfactory,12.9493287,80.1842061,Tamil Nadu
Airtel,Travelling,4G,1,Call Dropped,12.65881639,79.9998312,Tamil Nadu
RJio,Indoor,4G,1,Poor Voice Quality,28.5900763,76.9961671,NCT
RJio,Outdoor,4G,4,Satisfactory,19.0285263,72.8628096,Maharashtra
RJio,Outdoor,4G,1,Poor Voice Quality,28.72430343,77.18198695,NCT
RJio,Indoor,4G,5,Satisfactory,11.36767185,77.74900198,Tamil Nadu
Airtel,Travelling,3G,1,Call Dropped,10.58327144,77.26369358,Tamil Nadu
Airtel,Indoor,4G,1,Call Dropped,28.4233529,77.3494913,Haryana
Idea,Outdoor,3G,5,Satisfactory,21.0975795,79.0642413,Maharashtra
Vodafone,Travelling,4G,3,Satisfactory,19.11778609,72.8680459,Maharashtra
BSNL,Indoor,3G,5,Satisfactory,18.5827513,73.8240986,Maharashtra
Vodafone,Indoor,3G,5,Satisfactory,21.920000087,82.779998761,Chhattisgarh
Airtel,Outdoor,Unknown,3,Satisfactory,30.10491164,78.28702557,Uttarakhand
BSNL,Outdoor,Unknown,4,Satisfactory,13.01846,77.5709289,Karnataka
Idea,Indoor,4G,4,Satisfactory,18.4663066,73.8806107,Maharashtra
RJio,Indoor,4G,1,Call Dropped,28.4375319,77.0147019,Haryana
RJio,Indoor,4G,3,Satisfactory,22.6841315,72.8594123,Gujarat
RJio,Indoor,4G,3,Satisfactory,22.6841315,72.8594123,Gujarat
RJio,Indoor,4G,1,Call Dropped,27.195900085,77.963807795,Uttar Pradesh
RJio,Indoor,4G,1,Call Dropped,27.195900085,77.963807795,Uttar Pradesh
RJio,Indoor,4G,1,Call Dropped,27.195900085,77.963807795,Uttar Pradesh
RJio,Indoor,4G,2,Poor Voice Quality,22.6841315,72.8594123,Gujarat
RJio,Indoor,4G,5,Satisfactory,22.5924737,88.3416274,West Bengal
Idea,Travelling,4G,2,Poor Voice Quality,19.2272865,73.0876759,Maharashtra
Airtel,Indoor,4G,3,Satisfactory,9.94669932,76.29780317,Kerala
RJio,Outdoor,4G,2,Call Dropped,25.3812523,84.4673063,Bihar
Vodafone,Indoor,3G,1,Poor Voice Quality,28.46482083,77.29631496,Haryana
Vodafone,Travelling,Unknown,5,Satisfactory,28.609518333,77.334648333,Uttar Pradesh
BSNL,Outdoor,Unknown,1,Call Dropped,21.1851323,72.7049257,Gujarat
RJio,Travelling,4G,1,Call Dropped,10.08360913,77.06905037,Kerala
Vodafone,Outdoor,Unknown,1,Poor Voice Quality,-1,-1,N/A-1
Vodafone,Travelling,4G,1,Poor Voice Quality,19.11778609,72.8680459,Maharashtra
Vodafone,Travelling,3G,5,Satisfactory,28.609518333,77.334648333,Uttar Pradesh
RJio,Outdoor,4G,5,Satisfactory,-1,-1,N/A-1
RJio,Indoor,4G,1,Call Dropped,24.06210033,88.5826578,West Bengal
Vodafone,Indoor,3G,1,Poor Voice Quality,28.46482083,77.29631496,Haryana
BSNL,Outdoor,Unknown,2,Call Dropped,21.1851323,72.7049257,Gujarat
BSNL,Outdoor,4G,1,Call Dropped,21.1851323,72.7049257,Gujarat
Idea,Indoor,Unknown,4,Satisfactory,13.0126428,77.6928304,Karnataka
Idea,Indoor,Unknown,4,Satisfactory,13.0126428,77.6928304,Karnataka
RJio,Indoor,4G,4,Satisfactory,23.00002785,72.51841665,Gujarat
RJio,Indoor,4G,4,Satisfactory,26.8678909,75.8224199,Rajasthan
Idea,Indoor,4G,4,Satisfactory,13.0126428,77.6928304,Karnataka
Airtel,Indoor,Unknown,5,Satisfactory,20.342391590,85.822995147,Odisha
BSNL,Outdoor,Unknown,5,Satisfactory,16.5030886,80.6356928,Andhra Pradesh
RJio,Indoor,4G,1,Poor Voice Quality,25.5923912,85.139926,Bihar
Vodafone,Indoor,3G,1,Call Dropped,23.554168660,72.620049769,Gujarat
RJio,Indoor,4G,4,Satisfactory,26.192231467,78.158261258,Madhya Pradesh
RJio,Indoor,4G,4,Satisfactory,12.8834745,77.6021403,Karnataka
RJio,Indoor,4G,1,Poor Voice Quality,25.5923912,85.139926,Bihar
RJio,Indoor,4G,1,Call Dropped,28.4375319,77.0147019,Haryana
RJio,Indoor,4G,1,Call Dropped,18.5441969,73.9244088,Maharashtra
RJio,Indoor,4G,4,Satisfactory,26.8678909,75.8224199,Rajasthan
RJio,Indoor,4G,1,Poor Voice Quality,25.5923912,85.139926,Bihar
RJio,Travelling,4G,4,Satisfactory,17.3754837,78.4294389,Telangana
RJio,Travelling,4G,3,Poor Voice Quality,17.3754837,78.4294389,Telangana
RJio,Travelling,4G,3,Poor Voice Quality,17.3754837,78.4294389,Telangana
RJio,Travelling,4G,3,Poor Voice Quality,17.3754837,78.4294389,Telangana
RJio,Travelling,4G,3,Poor Voice Quality,17.3754837,78.4294389,Telangana
RJio,Travelling,4G,3,Poor Voice Quality,17.3754837,78.4294389,Telangana
RJio,Travelling,4G,3,Poor Voice Quality,17.3754837,78.4294389,Telangana
RJio,Travelling,4G,3,Poor Voice Quality,17.3754837,78.4294389,Telangana
RJio,Travelling,4G,4,Satisfactory,17.3754837,78.4294389,Telangana
RJio,Travelling,4G,3,Poor Voice Quality,17.3754837,78.4294389,Telangana
RJio,Outdoor,4G,2,Poor Voice Quality,22.57967944,88.30053244,West Bengal
Idea,Travelling,4G,1,Call Dropped,22.5797022,88.3003781,West Bengal
Vodafone,Indoor,3G,1,Call Dropped,23.554168660,72.620049769,Gujarat
RJio,Indoor,4G,4,Satisfactory,22.5922135,88.4083019,West Bengal
RJio,Indoor,4G,1,Call Dropped,22.603135,88.4033875,West Bengal
RJio,Indoor,4G,2,Poor Voice Quality,25.5923912,85.139926,Bihar
RJio,Indoor,4G,3,Poor Voice Quality,22.603135,88.4033875,West Bengal
Vodafone,Travelling,4G,4,Satisfactory,23.028448474,72.555919460,Gujarat
RJio,Travelling,4G,4,Satisfactory,17.3754837,78.4294389,Telangana
Airtel,Indoor,3G,4,Satisfactory,10.42454977,76.12942752,Kerala
Airtel,Outdoor,4G,4,Satisfactory,10.42454977,76.12942752,Kerala
Airtel,Outdoor,3G,4,Satisfactory,10.42454977,76.12942752,Kerala
Airtel,Indoor,3G,4,Satisfactory,-1,-1,N/A-1
Airtel,Indoor,2G,5,Satisfactory,-1,-1,N/A-1
RJio,Indoor,4G,3,Poor Voice Quality,13.0609112,77.497137,Karnataka
RJio,Indoor,4G,3,Satisfactory,22.6841315,72.8594123,Gujarat
Idea,Indoor,4G,4,Satisfactory,18.6549756,73.8115793,Maharashtra
RJio,Indoor,4G,4,Satisfactory,18.5441969,73.9244088,Maharashtra
BSNL,Indoor,Unknown,2,Call Dropped,-1,-1,N/A-1
Vodafone,Indoor,3G,1,Call Dropped,23.5542223,72.6201525,Gujarat
Vodafone,Indoor,3G,4,Satisfactory,-1,-1,N/A-1
Airtel,Indoor,4G,1,Call Dropped,19.65829511,82.21779321,Chhattisgarh
Airtel,Indoor,3G,1,Call Dropped,19.66023204,82.21405006,Chhattisgarh
Airtel,Indoor,3G,1,Poor Voice Quality,19.657936692,82.217044830,Chhattisgarh
BSNL,Indoor,Unknown,5,Satisfactory,-1,-1,N/A-1
BSNL,Indoor,2G,4,Satisfactory,-1,-1,N/A-1
BSNL,Indoor,2G,5,Satisfactory,-1,-1,N/A-1
Airtel,Indoor,3G,1,Poor Voice Quality,19.657936692,82.217044830,Chhattisgarh
Vodafone,Indoor,3G,4,Satisfactory,-1,-1,N/A-1
RJio,Outdoor,4G,2,Poor Voice Quality,-1,-1,N/A-1
Airtel,Indoor,4G,2,Call Dropped,21.088105440,79.083835561,Maharashtra
Vodafone,Travelling,4G,4,Satisfactory,18.4371151,73.1242931,Maharashtra
Vodafone,Indoor,3G,3,Poor Voice Quality,-1,-1,N/A-1
Airtel,Indoor,2G,5,Satisfactory,-1,-1,N/A-1
RJio,Outdoor,4G,2,Poor Voice Quality,-1,-1,N/A-1
Vodafone,Travelling,4G,4,Satisfactory,18.4371151,73.1242931,Maharashtra
Vodafone,Indoor,3G,4,Satisfactory,-1,-1,N/A-1
Vodafone,Travelling,4G,4,Satisfactory,18.4371151,73.1242931,Maharashtra
RJio,Travelling,4G,5,Satisfactory,10.04071499,77.03320844,Kerala
RJio,Indoor,4G,3,Satisfactory,19.259141667,72.864845,Maharashtra
Vodafone,Indoor,Unknown,2,Call Dropped,28.68646303,77.3443593,Uttar Pradesh
RJio,Indoor,4G,5,Satisfactory,20.707130861,83.491883939,Odisha
Vodafone,Indoor,4G,3,Poor Voice Quality,28.68646303,77.3443593,Uttar Pradesh
RJio,Outdoor,4G,5,Satisfactory,20.34076537,85.81035012,Odisha
Vodafone,Indoor,3G,4,Satisfactory,-1,-1,N/A-1
